Country,State,Region,Farm_ID,Year,Quarter,Week,Water_Weekly_L,Water_Daily_Avg_L,Nitrogen_Weekly,Phosphorus_Weekly,Potassium_Weekly,Calcium_Weekly,Magnesium_Weekly,Temperature_Avg_C,Sunlight_Hours,Humidity_Percent,Season,time_index,farm_time_index,week_sin,week_cos,quarter_sin,quarter_cos,total_fertiliser,temperature_x_humidity,sunlight_x_temperature,Water_Weekly_L_lag_1,Water_Weekly_L_lag_2,Water_Weekly_L_lag_4,Water_Weekly_L_lag_8,Water_Weekly_L_rolling_mean_2,Water_Weekly_L_rolling_mean_4,Water_Weekly_L_rolling_mean_8,Temperature_Avg_C_lag_1,Temperature_Avg_C_lag_2,Temperature_Avg_C_lag_4,Temperature_Avg_C_lag_8,Temperature_Avg_C_rolling_mean_2,Temperature_Avg_C_rolling_mean_4,Temperature_Avg_C_rolling_mean_8,Sunlight_Hours_lag_1,Sunlight_Hours_lag_2,Sunlight_Hours_lag_4,Sunlight_Hours_lag_8,Sunlight_Hours_rolling_mean_2,Sunlight_Hours_rolling_mean_4,Sunlight_Hours_rolling_mean_8,Humidity_Percent_lag_1,Humidity_Percent_lag_2,Humidity_Percent_lag_4,Humidity_Percent_lag_8,Humidity_Percent_rolling_mean_2,Humidity_Percent_rolling_mean_4,Humidity_Percent_rolling_mean_8,Nitrogen_Weekly_lag_1,Nitrogen_Weekly_lag_2,Nitrogen_Weekly_lag_4,Nitrogen_Weekly_lag_8,Nitrogen_Weekly_rolling_mean_2,Nitrogen_Weekly_rolling_mean_4,Nitrogen_Weekly_rolling_mean_8,Phosphorus_Weekly_lag_1,Phosphorus_Weekly_lag_2,Phosphorus_Weekly_lag_4,Phosphorus_Weekly_lag_8,Phosphorus_Weekly_rolling_mean_2,Phosphorus_Weekly_rolling_mean_4,Phosphorus_Weekly_rolling_mean_8,Potassium_Weekly_lag_1,Potassium_Weekly_lag_2,Potassium_Weekly_lag_4,Potassium_Weekly_lag_8,Potassium_Weekly_rolling_mean_2,Potassium_Weekly_rolling_mean_4,Potassium_Weekly_rolling_mean_8,Calcium_Weekly_lag_1,Calcium_Weekly_lag_2,Calcium_Weekly_lag_4,Calcium_Weekly_lag_8,Calcium_Weekly_rolling_mean_2,Calcium_Weekly_rolling_mean_4,Calcium_Weekly_rolling_mean_8,Magnesium_Weekly_lag_1,Magnesium_Weekly_lag_2,Magnesium_Weekly_lag_4,Magnesium_Weekly_lag_8,Magnesium_Weekly_rolling_mean_2,Magnesium_Weekly_rolling_mean_4,Magnesium_Weekly_rolling_mean_8
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,Q4,4,486118.4,69445.48571428572,18.2,7.9,11.4,6.1,3.1,17.2,7.714285714285714,55.08571428571429,Spring,94,94,0.9350162426854148,-0.35460488704253545,-2.4492935982947064e-16,1.0,46.7,947.4742857142858,132.68571428571428,507343.6,495108.9,410548.8,393430.9,501226.25,478073.775,432347.6625,16.071428571428573,16.757142857142856,11.028571428571428,10.814285714285717,16.414285714285715,14.785714285714285,12.830357142857144,7.142857142857143,7.7,5.614285714285714,5.457142857142857,7.421428571428572,7.017857142857143,6.219642857142857,56.971428571428575,55.62857142857143,64.14285714285714,62.1,56.30000000000002,59.28928571428572,60.58392857142857,18.0,19.4,11.3,10.3,18.7,16.95,14.175,7.7,8.2,3.8,3.5,7.949999999999999,6.7749999999999995,5.4125000000000005,12.0,10.1,6.6,6.5,11.05,10.15,8.1625,6.3,6.1,4.8,4.4,6.199999999999999,5.7749999999999995,5.0125,3.3,3.6,2.3,2.1,3.45,3.175,2.6875
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,Q4,5,507574.3,72510.61428571428,19.6,8.4,10.3,5.6,3.6,16.757142857142856,7.6571428571428575,58.84285714285714,Spring,95,95,0.6631226582407952,-0.7485107481711012,-2.4492935982947064e-16,1.0,47.5,986.038163265306,128.31183673469388,486118.4,507343.6,499293.8,381052.0,496731.0,496966.17500000005,443933.6,17.2,16.071428571428573,15.285714285714286,11.142857142857142,16.635714285714286,16.32857142857143,13.62857142857143,7.714285714285714,7.142857142857143,7.614285714285714,5.185714285714285,7.428571428571429,7.542857142857143,6.501785714285714,55.08571428571429,56.971428571428575,60.41428571428571,62.4,56.028571428571446,57.025000000000006,59.707142857142856,18.2,18.0,19.1,11.2,18.1,18.675,15.1625,7.9,7.7,7.4,4.3,7.799999999999999,7.8,5.9625,11.4,12.0,11.9,6.3,11.7,11.35,8.775,6.1,6.3,5.9,4.2,6.199999999999999,6.1,5.225,3.1,3.3,3.5,2.2,3.2,3.375,2.8125
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,Q4,6,489532.0,69933.14285714286,19.8,8.0,12.3,5.7,3.5,16.6,7.928571428571429,57.41428571428571,Spring,96,96,0.23931566428755768,-0.970941817426052,-2.4492935982947064e-16,1.0,49.300000000000004,953.0771428571429,131.61428571428573,507574.3,486118.4,495108.9,383996.8,496846.35,499036.3,459748.8875,16.757142857142856,17.2,16.757142857142856,10.985714285714286,16.978571428571428,16.696428571428573,14.330357142857142,7.6571428571428575,7.714285714285714,7.7,5.242857142857143,7.685714285714286,7.553571428571429,6.810714285714286,58.84285714285714,55.08571428571429,55.62857142857143,63.2,56.96428571428573,56.63214285714287,59.2625,19.6,18.2,19.4,12.4,18.9,18.8,16.2125,8.4,7.9,8.2,4.1,8.15,8.05,6.475,10.3,11.4,10.1,5.6,10.850000000000001,10.95,9.275,5.6,6.1,6.1,4.1,5.85,6.0249999999999995,5.4,3.6,3.1,3.6,2.2,3.35,3.4,2.9875
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,Q4,7,529137.6,75591.08571428571,20.1,8.5,10.5,6.3,3.1,16.657142857142855,7.542857142857143,56.92857142857143,Spring,97,97,-0.23931566428755743,-0.9709418174260521,-2.4492935982947064e-16,1.0,48.5,948.2673469387754,125.64244897959182,489532.0,507574.3,507343.6,388006.5,498553.15,497642.07499999995,472940.78750000003,16.6,16.757142857142856,16.071428571428573,10.55714285714286,16.678571428571427,16.65714285714286,15.032142857142858,7.928571428571429,7.6571428571428575,7.142857142857143,5.8,7.792857142857143,7.610714285714286,7.146428571428572,57.41428571428571,58.84285714285714,56.971428571428575,59.81428571428571,58.12857142857144,57.078571428571436,58.53928571428572,19.8,19.6,18.0,11.7,19.700000000000003,18.9,17.1375,8.0,8.4,7.7,4.3,8.2,8.0,6.9625,12.3,10.3,12.0,6.3,11.3,11.5,10.112499999999999,5.7,5.6,6.3,4.3,5.65,5.925000000000001,5.6,3.5,3.6,3.3,2.3,3.55,3.375,3.15
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,Q4,8,500791.6,71541.65714285713,20.3,7.2,11.9,6.5,3.1,16.9,7.742857142857143,57.34285714285714,Spring,98,98,-0.663122658240795,-0.7485107481711013,-2.4492935982947064e-16,1.0,49.0,969.0942857142857,130.8542857142857,529137.6,489532.0,486118.4,410548.8,509334.79999999993,503090.575,490582.17500000005,16.657142857142855,16.6,17.2,11.028571428571428,16.628571428571426,16.80357142857143,15.794642857142858,7.542857142857143,7.928571428571429,7.714285714285714,5.614285714285714,7.735714285714286,7.710714285714285,7.364285714285714,56.92857142857143,57.41428571428571,55.08571428571429,64.14285714285714,57.171428571428585,57.06785714285714,58.17857142857143,20.1,19.8,18.2,11.3,19.950000000000003,19.425,18.1875,8.5,8.0,7.9,3.8,8.25,8.2,7.4875,10.5,12.3,11.4,6.6,11.4,11.125,10.6375,6.3,5.7,6.1,4.8,6.0,5.925,5.8500000000000005,3.1,3.5,3.1,2.3,3.3,3.325,3.25
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,Q4,9,517417.0,73916.71428571429,20.4,8.5,13.0,6.3,3.3,18.61428571428572,7.771428571428571,57.0,Spring,99,99,-0.9350162426854147,-0.3546048870425359,-2.4492935982947064e-16,1.0,51.49999999999999,1061.0142857142862,144.65959183673473,500791.6,529137.6,507574.3,499293.8,514964.5999999999,506758.875,501862.52499999997,16.9,16.657142857142855,16.757142857142856,15.285714285714286,16.778571428571425,16.728571428571428,16.52857142857143,7.742857142857143,7.542857142857143,7.6571428571428575,7.614285714285714,7.642857142857142,7.7178571428571425,7.630357142857143,57.34285714285714,56.92857142857143,58.84285714285714,60.41428571428571,57.1357142857143,57.63214285714285,57.32857142857143,20.3,20.1,19.6,19.1,20.200000000000003,19.95,19.3125,7.2,8.5,8.4,7.4,7.85,8.025,7.9125000000000005,11.9,10.5,10.3,11.9,11.2,11.25,11.3,6.5,6.3,5.6,5.9,6.4,6.0249999999999995,6.0625,3.1,3.1,3.6,3.5,3.1,3.325,3.35
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,Q4,10,540495.2,77213.59999999999,22.5,8.5,12.2,5.9,3.1,18.385714285714283,7.8,56.771428571428565,Spring,100,100,-0.992708874098054,0.1205366802553232,-2.4492935982947064e-16,1.0,52.2,1043.783265306122,143.4085714285714,517417.0,500791.6,489532.0,495108.9,509104.29999999993,509219.55000000005,504127.925,18.61428571428572,16.9,16.6,16.757142857142856,17.75714285714286,17.192857142857143,16.944642857142856,7.771428571428571,7.742857142857143,7.928571428571429,7.7,7.757142857142857,7.746428571428572,7.65,57.0,57.34285714285714,57.41428571428571,55.62857142857143,57.171428571428585,57.171428571428564,56.901785714285715,20.4,20.3,19.8,19.4,20.35,20.150000000000002,19.475,8.5,7.2,8.0,8.2,7.85,8.05,8.05,13.0,11.9,12.3,10.1,12.45,11.925,11.4375,6.3,6.5,5.7,6.1,6.4,6.2,6.1125,3.3,3.1,3.5,3.6,3.2,3.25,3.325
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,Q4,11,508868.1,72695.44285714286,20.9,8.9,11.0,5.6,3.6,18.27142857142857,8.27142857142857,54.65714285714286,Spring,101,101,-0.822983865893657,0.5680647467311548,-2.4492935982947064e-16,1.0,50.0,998.6640816326529,151.13081632653058,540495.2,517417.0,529137.6,507343.6,528956.0999999999,521960.35,509801.2125,18.385714285714283,18.61428571428572,16.657142857142855,16.071428571428573,18.5,17.639285714285712,17.148214285714285,7.8,7.771428571428571,7.542857142857143,7.142857142857143,7.785714285714286,7.7142857142857135,7.6625,56.771428571428565,57.0,56.92857142857143,56.971428571428575,56.8857142857143,57.01071428571428,57.04464285714286,22.5,20.4,20.1,18.0,21.45,20.825,19.8625,8.5,8.5,8.5,7.7,8.5,8.175,8.0875,12.2,13.0,10.5,12.0,12.6,11.9,11.700000000000001,5.9,6.3,6.3,6.3,6.1,6.25,6.0874999999999995,3.1,3.3,3.1,3.3,3.2,3.15,3.2625
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,Q4,12,531587.9,75941.12857142858,19.0,7.6,11.3,6.3,3.7,19.214285714285715,7.871428571428572,53.84285714285714,Spring,102,102,-0.4647231720437684,0.88545602565321,-2.4492935982947064e-16,1.0,47.900000000000006,1034.5520408163266,151.24387755102043,508868.1,540495.2,500791.6,486118.4,524681.6499999999,516892.975,509991.775,18.27142857142857,18.385714285714283,16.9,17.2,18.328571428571422,18.042857142857144,17.423214285714288,8.27142857142857,7.8,7.742857142857143,7.714285714285714,8.035714285714285,7.896428571428571,7.803571428571429,54.65714285714286,56.771428571428565,57.34285714285714,55.08571428571429,55.71428571428572,56.44285714285714,56.75535714285714,20.9,22.5,20.3,18.2,21.7,21.025,20.224999999999998,8.9,8.5,7.2,7.9,8.7,8.275,8.237499999999999,11.0,12.2,11.9,11.4,11.6,12.025,11.575000000000001,5.6,5.9,6.5,6.1,5.75,6.075,6.0,3.6,3.1,3.1,3.1,3.35,3.2750000000000004,3.3
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2022,Q4,13,526416.0,75202.28571428571,20.2,8.6,12.5,6.0,3.7,19.5,8.485714285714286,54.65714285714286,Spring,103,103,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,51.0,1065.8142857142857,165.47142857142856,531587.9,508868.1,517417.0,507574.3,520227.99999999994,524592.0499999999,515675.4625,19.214285714285715,18.27142857142857,18.61428571428572,16.757142857142856,18.74285714285714,18.621428571428574,17.675,7.871428571428572,8.27142857142857,7.771428571428571,7.6571428571428575,8.071428571428571,7.928571428571429,7.823214285714286,53.84285714285714,54.65714285714286,57.0,58.84285714285714,54.250000000000014,55.56785714285714,56.6,19.0,20.9,20.4,19.6,19.95,20.7,20.325,7.6,8.9,8.5,8.4,8.25,8.375,8.2,11.3,11.0,13.0,10.3,11.15,11.875,11.5625,6.3,5.6,6.3,5.6,5.949999999999999,6.025,6.0249999999999995,3.7,3.6,3.3,3.6,3.6500000000000004,3.4250000000000003,3.375
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,1,600713.0,85816.14285714286,29.0,10.2,16.0,6.6,3.6,22.228571428571428,8.471428571428572,57.5,Summer,104,104,0.4647231720437685,0.8854560256532099,1.0,6.123233995736766e-17,65.4,1278.142857142857,188.3077551020408,526416.0,531587.9,540495.2,489532.0,529001.95,526841.7999999999,518030.675,19.5,19.214285714285715,18.385714285714283,16.6,19.357142857142854,18.84285714285714,18.017857142857142,8.485714285714286,7.871428571428572,7.8,7.928571428571429,8.17857142857143,8.107142857142858,7.926785714285714,54.65714285714286,53.84285714285714,56.771428571428565,57.41428571428571,54.250000000000014,54.982142857142854,56.07678571428571,20.2,19.0,22.5,19.8,19.6,20.65,20.400000000000002,8.6,7.6,8.5,8.0,8.1,8.4,8.225,12.5,11.3,12.2,12.3,11.9,11.75,11.8375,6.0,6.3,5.9,5.7,6.15,5.95,6.074999999999999,3.7,3.7,3.1,3.5,3.7,3.5250000000000004,3.3875
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,2,586263.9,83751.98571428572,25.5,10.7,15.4,6.4,4.2,22.61428571428572,8.8,54.65714285714286,Summer,105,105,0.8229838658936564,0.5680647467311559,1.0,6.123233995736766e-17,62.2,1236.0322448979596,199.00571428571436,600713.0,526416.0,508868.1,529137.6,563564.5,541896.25,531928.2999999999,22.228571428571428,19.5,18.27142857142857,16.657142857142855,20.864285714285714,19.803571428571427,18.72142857142857,8.471428571428572,8.485714285714286,8.27142857142857,7.542857142857143,8.47857142857143,8.275,7.994642857142857,57.5,54.65714285714286,54.65714285714286,56.92857142857143,56.07857142857144,55.16428571428572,56.0875,29.0,20.2,20.9,20.1,24.6,22.275,21.55,10.2,8.6,8.9,8.5,9.399999999999999,8.825,8.5,16.0,12.5,11.0,10.5,14.25,12.7,12.3,6.6,6.0,5.6,6.3,6.3,6.124999999999999,6.1875,3.6,3.7,3.6,3.1,3.6500000000000004,3.6500000000000004,3.4
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,3,608758.7,86965.52857142857,27.8,11.3,15.4,6.4,4.1,23.142857142857142,8.657142857142857,58.44285714285714,Summer,106,106,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,65.0,1352.534693877551,200.35102040816324,586263.9,600713.0,531587.9,500791.6,593488.45,561245.2,539069.0875,22.61428571428572,22.228571428571428,19.214285714285715,16.9,22.42142857142857,20.889285714285716,19.466071428571432,8.8,8.471428571428572,7.871428571428572,7.742857142857143,8.635714285714286,8.407142857142858,8.151785714285715,54.65714285714286,57.5,53.84285714285714,57.34285714285714,56.07857142857144,55.16428571428571,55.80357142857143,25.5,29.0,19.0,20.3,27.25,23.425,22.225,10.7,10.2,7.6,7.2,10.45,9.275,8.775,15.4,16.0,11.3,11.9,15.7,13.799999999999999,12.912500000000001,6.4,6.6,6.3,6.5,6.5,6.325,6.199999999999999,4.2,3.6,3.7,3.1,3.9,3.8000000000000003,3.5375000000000005
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,4,582550.8,83221.54285714286,25.8,11.0,16.4,6.2,4.2,24.1,8.8,55.85714285714285,Summer,107,107,0.9350162426854148,-0.35460488704253545,1.0,6.123233995736766e-17,63.6,1346.1571428571426,212.08000000000004,608758.7,586263.9,526416.0,517417.0,597511.2999999999,580537.9,552564.975,23.142857142857142,22.61428571428572,19.5,18.61428571428572,22.87857142857143,21.871428571428574,20.246428571428574,8.657142857142857,8.8,8.485714285714286,7.771428571428571,8.72857142857143,8.603571428571428,8.26607142857143,58.44285714285714,54.65714285714286,54.65714285714286,57.0,56.55000000000001,56.31428571428572,55.94107142857143,27.8,25.5,20.2,20.4,26.65,25.625,23.162499999999998,11.3,10.7,8.6,8.5,11.0,10.2,9.2875,15.4,15.4,12.5,13.0,15.4,14.825,13.35,6.4,6.4,6.0,6.3,6.4,6.35,6.1875,4.1,4.2,3.7,3.3,4.1499999999999995,3.9,3.6625
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,5,625775.1,89396.44285714286,24.6,11.3,16.4,6.9,3.9,23.37142857142857,9.228571428571428,55.74285714285714,Summer,108,108,0.6631226582407952,-0.7485107481711012,1.0,6.123233995736766e-17,63.1,1302.7902040816325,215.68489795918364,582550.8,608758.7,600713.0,540495.2,595654.75,594571.6000000001,560706.7,24.1,23.142857142857142,22.228571428571428,18.385714285714283,23.62142857142857,23.021428571428576,20.932142857142857,8.8,8.657142857142857,8.471428571428572,7.8,8.72857142857143,8.682142857142857,8.394642857142857,55.85714285714285,58.44285714285714,57.5,56.771428571428565,57.150000000000006,56.614285714285714,55.79821428571429,25.8,27.8,29.0,22.5,26.8,27.025,23.8375,11.0,11.3,10.2,8.5,11.15,10.799999999999999,9.6,16.4,15.4,16.0,12.2,15.899999999999999,15.8,13.774999999999999,6.2,6.4,6.6,5.9,6.300000000000001,6.4,6.175,4.2,4.1,3.6,3.1,4.15,4.025,3.775
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,6,593783.1,84826.15714285713,26.1,9.3,16.5,7.3,3.9,24.6,9.0,57.08571428571429,Summer,109,109,0.23931566428755768,-0.970941817426052,1.0,6.123233995736766e-17,63.1,1404.3085714285717,221.4,625775.1,582550.8,586263.9,508868.1,604162.95,600837.125,571366.6875,23.37142857142857,24.1,22.61428571428572,18.27142857142857,23.735714285714284,23.307142857142857,21.555357142857144,9.228571428571428,8.8,8.8,8.27142857142857,9.014285714285716,8.871428571428572,8.573214285714286,55.74285714285714,55.85714285714285,54.65714285714286,54.65714285714286,55.80000000000001,56.175,55.669642857142854,24.6,25.8,25.5,20.9,25.200000000000003,25.925,24.099999999999998,11.3,11.0,10.7,8.9,11.15,11.075000000000001,9.95,16.4,16.4,15.4,11.0,16.4,15.899999999999999,14.299999999999999,6.9,6.2,6.4,5.6,6.550000000000001,6.4750000000000005,6.300000000000001,3.9,4.2,4.2,3.6,4.05,4.1,3.8750000000000004
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,7,596245.6,85177.94285714286,25.0,11.5,15.7,6.6,3.7,24.4,9.185714285714283,57.34285714285714,Summer,110,110,-0.23931566428755743,-0.9709418174260521,1.0,6.123233995736766e-17,62.50000000000001,1399.165714285714,224.1314285714285,593783.1,625775.1,608758.7,531587.9,609779.0999999999,602716.925,581981.0625,24.6,23.37142857142857,23.142857142857142,19.214285714285715,23.985714285714284,23.80357142857143,22.34642857142857,9.0,9.228571428571428,8.657142857142857,7.871428571428572,9.114285714285714,8.92142857142857,8.664285714285715,57.08571428571429,55.74285714285714,58.44285714285714,53.84285714285714,56.414285714285725,56.78214285714286,55.973214285714285,26.1,24.6,27.8,19.0,25.35,26.075000000000003,24.75,9.3,11.3,11.3,7.6,10.3,10.725,10.0,16.5,16.4,15.4,11.3,16.45,16.175,14.987499999999999,7.3,6.9,6.4,6.3,7.1,6.7,6.5125,3.9,3.9,4.1,3.7,3.9,4.025,3.9125
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,8,620533.6,88647.65714285713,25.0,10.9,14.5,6.3,4.3,24.942857142857143,9.614285714285714,52.8,Summer,111,111,-0.663122658240795,-0.7485107481711013,1.0,6.123233995736766e-17,60.99999999999999,1316.982857142857,239.8077551020408,596245.6,593783.1,582550.8,526416.0,595014.3499999999,599588.65,590063.275,24.4,24.6,24.1,19.5,24.5,24.117857142857144,22.994642857142857,9.185714285714283,9.0,8.8,8.485714285714286,9.092857142857142,9.053571428571427,8.82857142857143,57.34285714285714,57.08571428571429,55.85714285714285,54.65714285714286,57.21428571428573,56.50714285714285,56.410714285714285,25.0,26.1,25.8,20.2,25.55,25.375,25.5,11.5,9.3,11.0,8.6,10.4,10.775,10.487499999999999,15.7,16.5,16.4,12.5,16.1,16.25,15.5375,6.6,7.3,6.2,6.0,6.949999999999999,6.75,6.550000000000001,3.7,3.9,4.2,3.7,3.8,3.925,3.9125
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,9,609002.8,87000.40000000001,28.2,11.2,16.4,7.0,3.7,24.24285714285714,9.257142857142856,56.48571428571428,Summer,112,112,-0.9350162426854147,-0.3546048870425359,1.0,6.123233995736766e-17,66.5,1369.375102040816,224.41959183673464,620533.6,596245.6,625775.1,600713.0,608389.5999999999,609084.35,601827.975,24.942857142857143,24.4,23.37142857142857,22.228571428571428,24.67142857142857,24.32857142857143,23.675,9.614285714285714,9.185714285714283,9.228571428571428,8.471428571428572,9.399999999999999,9.257142857142856,8.969642857142857,52.8,57.34285714285714,55.74285714285714,57.5,55.071428571428584,55.74285714285715,56.17857142857142,25.0,25.0,24.6,29.0,25.0,25.174999999999997,26.1,10.9,11.5,11.3,10.2,11.2,10.75,10.775,14.5,15.7,16.4,16.0,15.1,15.775,15.7875,6.3,6.6,6.9,6.6,6.449999999999999,6.7749999999999995,6.5875,4.3,3.7,3.9,3.6,4.0,3.95,3.9875
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,10,633034.8,90433.54285714286,27.4,11.7,16.2,7.3,3.8,25.814285714285717,9.157142857142857,55.885714285714286,Summer,113,113,-0.992708874098054,0.1205366802553232,1.0,6.123233995736766e-17,66.39999999999999,1442.6497959183675,236.38510204081632,609002.8,620533.6,593783.1,586263.9,614768.2,604891.2749999999,602864.2,24.24285714285714,24.942857142857143,24.6,22.61428571428572,24.59285714285714,24.54642857142857,23.926785714285714,9.257142857142856,9.614285714285714,9.0,8.8,9.435714285714287,9.264285714285714,9.067857142857143,56.48571428571428,52.8,57.08571428571429,54.65714285714286,54.64285714285715,55.92857142857142,56.051785714285714,28.2,25.0,26.1,25.5,26.6,26.075,26.0,11.2,10.9,9.3,10.7,11.05,10.725,10.9,16.4,14.5,16.5,15.4,15.45,15.775,15.837499999999999,7.0,6.3,7.3,6.4,6.65,6.8,6.6375,3.7,4.3,3.9,4.2,4.0,3.9000000000000004,4.0
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,11,621641.9,88805.98571428572,28.0,11.4,16.2,6.3,4.1,25.8,9.357142857142858,52.3,Summer,114,114,-0.822983865893657,0.5680647467311548,1.0,6.123233995736766e-17,65.99999999999999,1349.34,241.41428571428574,633034.8,609002.8,596245.6,608758.7,621018.8,614704.2,608710.5625,25.814285714285717,24.24285714285714,24.4,23.142857142857142,25.028571428571425,24.85,24.326785714285716,9.157142857142857,9.257142857142856,9.185714285714283,8.657142857142857,9.207142857142857,9.303571428571427,9.112499999999999,55.885714285714286,56.48571428571428,57.34285714285714,58.44285714285714,56.1857142857143,55.628571428571426,56.20535714285714,27.4,28.2,25.0,27.8,27.799999999999997,26.4,26.2375,11.7,11.2,11.5,11.3,11.45,11.325,11.024999999999999,16.2,16.4,15.7,15.4,16.299999999999997,15.7,15.937499999999998,7.3,7.0,6.6,6.4,7.15,6.8,6.75,3.8,3.7,3.7,4.1,3.75,3.875,3.9499999999999997
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,12,587252.8,83893.25714285715,29.2,9.3,16.0,6.8,4.2,26.5,9.3,52.74285714285714,Summer,115,115,-0.4647231720437684,0.88545602565321,1.0,6.123233995736766e-17,65.5,1397.6857142857143,246.45000000000002,621641.9,633034.8,620533.6,582550.8,627338.35,621053.275,610320.9625,25.8,25.814285714285717,24.942857142857143,24.1,25.807142857142857,25.2,24.65892857142857,9.357142857142858,9.157142857142857,9.614285714285714,8.8,9.257142857142858,9.346428571428572,9.2,52.3,55.885714285714286,52.8,55.85714285714285,54.092857142857156,54.36785714285714,55.43749999999999,28.0,27.4,25.0,25.8,27.7,27.15,26.262500000000003,11.4,11.7,10.9,11.0,11.55,11.3,11.0375,16.2,16.2,14.5,16.4,16.2,15.825,16.037499999999998,6.3,7.3,6.3,6.2,6.8,6.725,6.7375,4.1,3.8,4.3,4.2,3.9499999999999997,3.975,3.95
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q1,13,624212.9,89173.27142857143,24.1,11.0,17.3,6.3,3.8,25.67142857142857,9.514285714285714,52.85714285714285,Summer,116,116,6.432490598706546e-16,1.0,1.0,6.123233995736766e-17,62.5,1356.9183673469386,244.24530612244897,587252.8,621641.9,609002.8,625775.1,604447.35,612733.0750000001,610908.7125,26.5,25.8,24.24285714285714,23.37142857142857,26.15,25.589285714285715,24.958928571428572,9.3,9.357142857142858,9.257142857142856,9.228571428571428,9.32857142857143,9.267857142857142,9.2625,52.74285714285714,52.3,56.48571428571428,55.74285714285714,52.52142857142859,54.35357142857143,55.04821428571428,29.2,28.0,28.2,24.6,28.6,28.199999999999996,26.6875,9.3,11.4,11.2,11.3,10.350000000000001,10.899999999999999,10.825,16.0,16.2,16.4,16.4,16.1,16.2,15.987499999999999,6.8,6.3,7.0,6.9,6.55,6.85,6.8125,4.2,4.1,3.7,3.9,4.15,3.95,3.95
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2023,Q2,1,514003.7,73429.1,21.7,8.5,13.0,5.2,3.2,14.542857142857144,6.385714285714286,61.32857142857143,Autumn,117,117,0.4647231720437685,0.8854560256532099,1.2246467991473532e-16,-1.0,51.60000000000001,891.8926530612246,92.86653061224492,624212.9,587252.8,633034.8,593783.1,605732.85,616535.6000000001,610713.4375,25.67142857142857,26.5,25.814285714285717,24.6,26.085714285714282,25.946428571428573,25.24642857142857,9.514285714285714,9.3,9.157142857142857,9.0,9.407142857142858,9.332142857142857,9.298214285714286,52.85714285714285,52.74285714285714,55.885714285714286,57.08571428571429,52.80000000000001,53.44642857142857,54.6875,24.1,29.2,27.4,26.1,26.65,27.175,26.625,11.0,9.3,11.7,9.3,10.15,10.85,10.7875,17.3,16.0,16.2,16.5,16.65,16.425,16.1,6.3,6.8,7.3,7.3,6.55,6.675,6.737499999999999,3.8,4.2,3.8,3.9,4.0,3.975,3.9375
