Country,State,Region,Farm_ID,Year,Quarter,Week,Water_Weekly_L,Water_Daily_Avg_L,Nitrogen_Weekly,Phosphorus_Weekly,Potassium_Weekly,Calcium_Weekly,Magnesium_Weekly,Temperature_Avg_C,Sunlight_Hours,Humidity_Percent
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,3,11,440571.9,62938.84285714286,11.3,4.2,6.9,4.3,2.2,11.62857142857143,6.214285714285714,54.07142857142857
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,3,12,436350.9,62335.84285714286,11.3,4.0,6.4,4.3,2.0,12.828571428571427,6.085714285714286,52.614285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,3,13,446122.8,63731.82857142857,12.7,4.1,5.7,3.9,2.1,13.342857142857143,6.1571428571428575,56.58571428571429
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,1,562602.3,80371.75714285715,18.9,8.4,11.8,5.6,3.4,19.157142857142855,7.457142857142857,47.214285714285715
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,2,556392.4,79484.62857142858,21.3,8.5,12.0,5.9,3.0,19.5,7.5,50.285714285714285
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,3,594967.5,84995.35714285714,22.4,7.7,12.6,6.4,3.1,19.685714285714287,7.714285714285714,48.65714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,4,586329.5,83761.35714285714,21.9,8.6,12.4,6.3,3.3,18.342857142857145,7.771428571428571,47.971428571428575
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,5,593813.1,84830.44285714286,22.1,8.9,11.3,5.4,3.3,20.042857142857144,8.071428571428571,47.457142857142856
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,6,574680.5,82097.21428571429,20.6,8.2,11.0,5.9,3.0,19.085714285714285,8.128571428571428,45.68571428571429
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,7,584941.3,83563.04285714286,20.3,7.3,13.1,5.9,3.3,20.385714285714283,7.957142857142857,43.92857142857143
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,8,596150.5,85164.35714285714,20.5,7.7,11.4,5.3,3.2,20.32857142857143,8.185714285714285,47.285714285714285
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,9,596132.0,85161.71428571429,20.2,8.1,12.0,5.5,3.4,20.47142857142857,8.085714285714285,43.5
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,10,605305.6,86472.22857142857,19.4,8.8,12.4,6.3,3.3,21.599999999999998,8.671428571428573,47.642857142857146
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,11,613323.0,87617.57142857143,24.5,9.5,12.4,5.8,3.1,21.74285714285714,8.657142857142857,43.25714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,12,630927.9,90132.55714285714,22.2,7.8,13.8,5.4,3.2,21.685714285714287,8.528571428571428,45.728571428571435
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2023,4,13,636190.0,90884.28571428571,20.1,7.9,13.4,6.1,3.4,20.599999999999998,9.014285714285714,43.728571428571435
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,1,701951.4,100278.77142857143,30.3,11.2,16.2,7.1,4.0,25.342857142857145,9.928571428571429,52.714285714285715
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,2,690585.9,98655.12857142858,24.5,11.3,16.0,6.6,3.6,26.271428571428572,9.87142857142857,48.614285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,3,699656.8,99950.97142857143,24.5,11.1,16.1,6.7,3.9,26.342857142857145,10.157142857142857,50.271428571428565
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,4,730058.8,104294.1142857143,30.8,9.7,17.0,6.2,3.5,26.957142857142856,10.285714285714286,47.68571428571429
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,5,733142.7,104734.67142857143,28.0,10.9,15.1,6.4,4.0,26.885714285714283,10.157142857142857,50.800000000000004
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,6,723177.4,103311.05714285714,31.1,11.7,17.1,6.3,4.1,28.142857142857142,10.071428571428571,50.48571428571428
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,7,725318.0,103616.85714285714,29.1,11.0,17.9,6.2,4.0,27.557142857142857,10.142857142857142,46.028571428571425
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,8,745881.7,106554.52857142857,28.6,10.1,15.5,6.9,3.6,27.342857142857145,10.428571428571429,49.457142857142856
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,9,706762.2,100966.02857142857,31.5,12.3,16.4,6.6,3.6,28.47142857142857,10.814285714285715,50.271428571428565
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,10,700720.3,100102.90000000001,27.4,10.0,17.0,6.0,3.9,27.285714285714285,10.814285714285715,47.67142857142857
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,11,746443.5,106634.78571428571,27.2,11.2,16.7,6.3,3.7,27.942857142857143,10.700000000000001,48.028571428571425
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,12,719644.7,102806.3857142857,30.2,10.8,17.6,6.0,4.0,27.52857142857143,10.642857142857142,45.24285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,1,13,743225.4,106175.05714285714,28.8,10.1,16.8,6.9,4.1,28.67142857142857,10.799999999999999,45.32857142857143
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,1,574408.4,82058.34285714287,19.6,7.8,11.8,5.5,2.7,17.414285714285715,6.728571428571429,58.81428571428571
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,2,592638.0,84662.57142857143,21.9,8.7,14.3,5.5,3.2,17.37142857142857,7.042857142857143,58.51428571428572
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,3,580753.9,82964.84285714287,20.4,8.5,12.9,5.4,3.0,17.214285714285715,7.257142857142857,57.07142857142857
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,4,591772.6,84538.94285714286,19.6,8.6,12.7,5.1,3.3,18.685714285714287,7.371428571428572,55.92857142857143
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,5,588936.3,84133.75714285715,20.4,7.9,12.7,5.0,2.9,19.142857142857142,7.3999999999999995,54.728571428571435
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,6,558110.6,79730.08571428571,20.8,8.3,11.4,6.0,2.9,17.842857142857145,7.6000000000000005,53.58571428571429
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,7,584904.8,83557.82857142857,19.5,8.4,11.6,5.7,2.9,18.685714285714287,7.628571428571428,56.01428571428572
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,8,579363.4,82766.2,22.5,8.2,11.9,5.9,3.0,19.52857142857143,7.5,52.84285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,9,568255.6,81179.37142857142,18.6,7.3,12.5,5.2,2.8,19.285714285714285,7.571428571428571,51.0
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,10,559421.2,79917.31428571428,21.5,8.4,12.0,5.5,2.8,19.728571428571428,7.385714285714286,51.128571428571426
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,11,546917.4,78131.05714285714,20.1,7.3,12.2,5.0,3.0,20.17142857142857,7.3999999999999995,49.58571428571429
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,12,538791.4,76970.2,20.0,7.9,10.6,5.7,3.1,19.24285714285714,7.585714285714286,54.67142857142857
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,2,13,545827.6,77975.37142857142,21.0,7.1,12.3,5.6,3.2,19.114285714285717,7.871428571428572,54.457142857142856
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,1,464951.2,66421.6,13.1,4.1,6.6,4.3,1.9,9.5,5.414285714285714,58.08571428571429
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,2,446413.3,63773.32857142857,12.3,4.2,6.1,3.9,2.0,9.571428571428571,5.171428571428572,61.24285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,3,452716.8,64673.82857142857,11.0,4.2,6.1,4.3,2.1,9.657142857142857,5.671428571428572,58.68571428571429
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,4,461208.9,65886.98571428572,11.7,3.7,6.5,4.0,2.1,11.342857142857143,5.6571428571428575,58.385714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,5,455495.9,65070.84285714286,12.7,4.3,5.9,3.9,2.0,10.771428571428572,5.7,59.285714285714285
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,6,433376.9,61910.985714285714,11.6,3.8,6.6,4.4,2.0,11.942857142857141,5.571428571428571,59.67142857142857
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,7,427971.9,61138.84285714286,11.3,3.9,5.9,4.3,1.9,10.457142857142857,5.914285714285714,58.128571428571426
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,8,454492.1,64927.44285714285,12.2,4.3,6.2,4.4,2.0,11.5,5.785714285714286,55.24285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,9,435999.1,62285.58571428571,11.3,4.3,6.6,4.5,2.1,11.985714285714286,5.8,55.0
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,10,449841.7,64263.1,10.9,4.0,6.1,4.2,2.1,11.985714285714286,6.185714285714285,53.714285714285715
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,11,448488.5,64069.78571428572,10.6,3.7,6.8,4.1,1.8,11.62857142857143,6.457142857142857,52.371428571428574
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,12,430995.7,61570.81428571429,13.1,4.2,6.3,4.4,2.0,11.685714285714285,5.8999999999999995,54.228571428571435
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,3,13,458692.3,65527.47142857143,10.9,4.2,6.7,4.0,1.8,13.385714285714286,6.3999999999999995,54.128571428571426
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,1,588725.4,84103.62857142858,17.8,7.3,10.3,5.4,3.5,18.771428571428572,7.514285714285714,46.51428571428572
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,2,599438.5,85634.07142857143,20.3,8.2,10.5,5.3,3.1,18.657142857142855,7.714285714285714,48.6
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,3,604161.4,86308.77142857143,19.3,8.1,10.9,6.3,3.2,20.0,7.757142857142857,50.44285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,4,578977.8,82711.1142857143,19.5,8.8,12.4,6.3,3.4,19.2,7.671428571428572,44.68571428571429
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,5,608861.1,86980.15714285713,21.1,8.5,12.4,6.3,3.2,19.75714285714286,8.171428571428573,49.628571428571426
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,6,594793.6,84970.51428571428,18.8,8.4,13.1,6.0,3.0,20.0,7.785714285714286,44.114285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,7,591071.2,84438.74285714285,22.9,7.7,11.1,6.0,3.4,20.957142857142856,8.214285714285714,43.05714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,8,582877.9,83268.27142857143,23.5,7.8,13.3,6.0,3.5,21.114285714285717,8.27142857142857,44.699999999999996
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,9,607177.7,86739.67142857143,20.2,7.8,11.7,5.9,3.0,19.87142857142857,8.528571428571428,47.4
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,10,591686.3,84526.6142857143,22.6,9.0,12.6,5.3,3.2,21.52857142857143,8.571428571428571,45.728571428571435
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,11,620487.7,88641.09999999999,24.2,8.6,13.9,6.3,3.1,20.885714285714283,8.871428571428572,46.714285714285715
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,12,604636.4,86376.62857142858,22.4,8.8,12.8,5.7,3.3,21.271428571428572,8.3,45.714285714285715
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2024,4,13,605846.7,86549.52857142857,23.8,7.8,12.2,5.9,3.1,22.3,8.842857142857143,43.25714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,1,720613.2,102944.74285714285,27.0,10.7,15.3,6.5,3.6,25.74285714285714,9.928571428571429,49.92857142857143
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,2,729131.2,104161.59999999999,25.4,9.6,16.1,6.1,3.5,26.185714285714287,10.228571428571428,49.75714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,3,708392.1,101198.87142857142,25.4,11.8,14.9,6.9,3.6,26.12857142857143,10.014285714285714,49.957142857142856
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,4,724197.8,103456.82857142857,29.4,11.5,15.5,6.6,3.9,27.857142857142858,10.4,50.357142857142854
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,5,721145.8,103020.82857142857,28.0,11.2,16.1,6.3,3.7,27.47142857142857,9.928571428571429,51.714285714285715
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,6,732370.7,104624.3857142857,25.7,11.8,17.8,6.1,3.9,28.17142857142857,10.142857142857142,46.528571428571425
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,7,739058.8,105579.82857142857,29.6,10.9,17.2,7.0,3.7,26.87142857142857,10.6,48.128571428571426
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,8,720062.1,102866.01428571428,30.6,10.5,16.9,6.6,4.1,28.0,10.228571428571428,46.58571428571429
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,9,708804.6,101257.8,27.1,10.4,17.0,6.2,3.8,27.271428571428572,10.37142857142857,47.07142857142857
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,10,753260.3,107608.6142857143,28.0,10.2,14.9,6.8,3.9,27.900000000000002,10.714285714285714,50.542857142857144
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,11,757341.3,108191.6142857143,25.9,9.8,17.7,6.6,3.4,28.785714285714285,10.442857142857141,45.32857142857143
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,12,726232.6,103747.51428571428,26.2,11.4,17.7,6.3,3.6,29.12857142857143,10.528571428571428,45.48571428571428
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,1,13,718676.9,102668.12857142858,25.2,11.4,17.6,6.3,3.8,29.071428571428573,10.642857142857142,48.528571428571425
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,1,619284.3,88469.18571428572,24.2,9.1,12.2,5.6,3.1,17.5,6.742857142857143,56.17142857142857
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,2,601972.7,85996.09999999999,20.7,8.3,13.1,5.8,3.0,17.771428571428572,7.0,56.91428571428571
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,3,587479.2,83925.59999999999,23.1,9.3,12.5,5.5,2.7,17.37142857142857,6.928571428571429,52.67142857142857
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,4,610502.0,87214.57142857143,21.0,8.1,12.1,5.0,2.9,18.957142857142856,7.128571428571428,52.300000000000004
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,5,584420.1,83488.58571428571,22.3,8.2,12.4,5.2,3.0,18.414285714285715,7.1571428571428575,52.81428571428571
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,6,573581.9,81940.27142857143,21.9,7.9,13.2,5.8,2.9,19.02857142857143,7.6000000000000005,56.25714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,7,598534.6,85504.94285714286,21.3,7.8,12.7,5.2,2.7,18.085714285714285,7.257142857142857,54.81428571428571
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,8,558438.6,79776.94285714286,19.3,8.6,12.8,5.2,2.8,19.0,7.257142857142857,51.199999999999996
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,9,575362.7,82194.67142857143,22.7,8.0,12.9,5.3,3.2,18.842857142857145,7.428571428571429,54.957142857142856
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,10,592882.7,84697.52857142857,19.9,7.4,12.8,5.8,3.2,18.485714285714288,7.8428571428571425,50.17142857142857
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,11,551454.1,78779.15714285713,19.5,8.4,10.7,5.5,3.2,20.12857142857143,7.557142857142857,53.957142857142856
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,12,566328.8,80904.1142857143,18.6,7.5,12.0,5.0,3.3,20.771428571428572,7.8,53.0
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,2,13,563020.5,80431.5,21.1,8.4,10.9,5.1,3.1,19.52857142857143,8.0,49.68571428571429
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,1,451720.7,64531.52857142857,13.3,3.8,6.1,4.4,2.0,9.557142857142859,5.142857142857143,57.214285714285715
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,2,459495.0,65642.14285714286,11.1,4.4,7.2,4.6,2.1,10.185714285714285,5.1000000000000005,57.028571428571425
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,3,437128.7,62446.95714285714,11.0,3.9,7.2,4.4,2.1,10.942857142857141,5.614285714285714,60.41428571428571
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,4,463118.6,66159.8,11.6,3.8,7.0,4.2,2.0,10.742857142857144,5.328571428571428,59.385714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,5,442197.2,63171.02857142857,11.5,4.4,6.1,4.5,2.2,11.485714285714286,5.414285714285714,55.957142857142856
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,6,450483.8,64354.82857142857,11.2,4.0,5.7,4.3,2.0,10.442857142857141,5.471428571428571,56.18571428571429
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,7,435470.5,62210.07142857143,11.0,4.3,6.5,4.2,2.0,10.557142857142859,6.042857142857143,58.65714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,8,447335.3,63905.04285714286,11.2,4.2,5.8,4.2,1.8,11.728571428571428,5.914285714285714,57.25714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,9,458503.2,65500.45714285714,11.7,3.7,6.4,4.5,2.1,11.214285714285714,6.228571428571429,54.385714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,10,446719.3,63817.04285714286,12.0,3.6,6.8,4.0,2.0,12.571428571428571,5.885714285714286,54.94285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,11,460551.7,65793.1,11.9,4.5,6.2,4.1,2.1,11.542857142857143,6.3428571428571425,52.699999999999996
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,12,458580.3,65511.47142857143,11.2,4.5,6.9,3.9,2.1,12.12857142857143,5.8999999999999995,52.34285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,3,13,448463.0,64066.142857142855,12.1,3.8,6.7,4.1,1.8,12.200000000000001,6.314285714285715,52.98571428571428
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,1,597478.1,85354.01428571428,21.9,7.1,10.7,5.7,3.1,18.542857142857144,7.671428571428572,49.48571428571428
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,2,575655.7,82236.52857142857,19.3,8.7,11.1,5.7,3.4,20.02857142857143,7.742857142857143,47.199999999999996
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,3,591424.6,84489.22857142857,19.0,8.4,12.5,5.5,3.5,19.7,7.942857142857143,48.042857142857144
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,4,594899.1,84985.58571428571,21.0,8.0,12.8,5.6,3.1,19.25714285714286,8.114285714285714,50.142857142857146
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,5,586682.3,83811.75714285715,21.7,7.6,11.9,5.9,3.5,20.400000000000002,7.7,48.771428571428565
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,6,586554.6,83793.51428571428,20.3,8.3,11.3,6.2,2.9,18.985714285714288,8.014285714285714,44.24285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,7,602073.8,86010.54285714286,22.7,7.6,12.8,6.0,3.2,20.957142857142856,8.357142857142858,47.34285714285714
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,8,630744.0,90106.28571428571,21.9,7.5,11.1,6.1,3.1,20.52857142857143,8.142857142857142,46.971428571428575
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,9,629939.2,89991.31428571428,20.3,8.7,12.6,5.2,3.4,20.385714285714283,8.628571428571428,47.385714285714286
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,10,612174.9,87453.55714285714,20.1,8.5,11.8,5.3,3.3,20.385714285714283,8.128571428571428,44.98571428571428
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,11,616413.4,88059.05714285714,20.8,8.2,12.4,5.4,2.9,20.87142857142857,8.6,44.357142857142854
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,12,628911.2,89844.45714285714,22.5,9.3,11.9,5.4,3.2,20.3,8.542857142857143,41.42857142857143
Australia,Victoria,Mallee,FARM_MALLEE_GRAIN_FARM,2025,4,13,628341.5,89763.07142857143,24.1,8.3,11.8,6.1,3.1,21.728571428571428,8.485714285714286,44.199999999999996
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,1,600893.8,85841.97142857143,25.2,9.5,15.5,6.2,3.8,22.185714285714287,8.814285714285715,57.042857142857144
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,2,606718.9,86674.12857142858,24.2,8.9,16.3,6.4,3.9,23.442857142857143,9.128571428571428,56.74285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,3,598965.6,85566.51428571428,29.5,11.2,16.6,7.2,3.6,24.142857142857142,8.6,54.0
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,4,598484.9,85497.84285714287,25.0,10.3,14.7,6.8,3.8,22.87142857142857,8.914285714285715,53.385714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,5,591017.4,84431.05714285714,23.9,10.5,16.2,6.2,3.7,24.32857142857143,8.785714285714286,57.028571428571425
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,6,583743.3,83391.90000000001,28.2,9.1,15.4,6.5,4.3,24.657142857142855,9.200000000000001,52.728571428571435
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,7,602253.2,86036.17142857143,28.3,9.7,15.5,7.4,3.7,25.02857142857143,8.857142857142858,57.199999999999996
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,8,587602.6,83943.22857142857,27.4,10.3,17.3,6.1,3.8,25.25714285714286,9.299999999999999,52.699999999999996
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,9,597950.4,85421.48571428572,26.5,10.1,16.3,6.4,4.4,24.400000000000002,9.285714285714286,52.114285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,10,596876.9,85268.12857142858,30.1,11.2,14.4,6.9,3.8,25.571428571428573,9.542857142857143,56.028571428571425
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,11,580775.3,82967.90000000001,26.7,11.6,16.3,7.0,3.8,25.957142857142856,9.642857142857142,50.857142857142854
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,12,584187.9,83455.41428571429,26.3,10.5,15.0,6.3,4.0,24.685714285714287,9.942857142857141,55.371428571428574
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,1,13,608619.5,86945.64285714286,27.5,9.5,17.4,7.4,3.7,26.32857142857143,9.571428571428571,53.728571428571435
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,1,512808.4,73258.34285714287,22.9,7.1,12.0,6.2,3.3,16.02857142857143,6.271428571428571,62.84285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,2,504951.1,72135.87142857142,20.3,8.6,13.3,6.3,3.1,16.17142857142857,6.428571428571429,61.55714285714286
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,3,503701.2,71957.31428571428,21.0,7.3,12.4,5.5,3.0,14.842857142857143,6.3428571428571425,63.24285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,4,498184.0,71169.14285714286,20.3,7.9,12.7,5.7,3.4,15.571428571428571,6.785714285714286,61.114285714285714
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,5,488474.8,69782.11428571428,21.4,6.7,11.5,5.7,3.4,15.342857142857143,6.514285714285714,58.028571428571425
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,6,504909.1,72129.87142857142,22.2,8.2,11.9,5.6,3.2,16.8,6.514285714285714,62.98571428571428
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,7,474098.9,67728.41428571429,19.1,7.1,12.1,6.1,3.3,16.314285714285713,6.585714285714286,61.41428571428571
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,8,481946.7,68849.52857142857,19.2,8.0,10.6,6.4,3.2,17.47142857142857,7.185714285714285,59.714285714285715
Australia,Victoria,Wimmera,FARM_WIMMERA_BROADACRE_FARM,2021,2,9,474195.3,67742.18571428572,19.8,6.5,11.1,5.7,3.1,17.4,7.1000000000000005,59.25714285714286
